 t , MV , MVP , MVI , MVD , MVFF , SP , PV , DV , Man
4.800000000000000000e+01,5.000000000000000000e+01,4.922482437506308628e+01,2.962566983594899117e+00,-2.187391358657985396e+00,0.000000000000000000e+00,5.250000000000000000e+01,3.990999999999999659e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.900000000000000000e+01,5.000000000000000000e+01,4.883384086136122448e+01,3.048508849253412034e+00,-1.882349710614636518e+00,0.000000000000000000e+00,5.250000000000000000e+01,4.000999999999999801e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.000000000000000000e+01,5.000000000000000000e+01,4.797367713121715838e+01,4.028502395472097319e+00,-2.002179526689255695e+00,0.000000000000000000e+00,5.250000000000000000e+01,4.022999999999999687e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.100000000000000000e+01,5.000000000000000000e+01,4.683982494148176556e+01,5.449643691327037409e+00,-2.289468632808802973e+00,0.000000000000000000e+00,5.250000000000000000e+01,4.052000000000000313e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.200000000000000000e+01,5.000000000000000000e+01,4.570597275174640117e+01,6.793232087990245027e+00,-2.499204839736646200e+00,0.000000000000000000e+00,5.250000000000000000e+01,4.081000000000000227e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.300000000000000000e+01,5.000000000000000000e+01,4.418113704830917499e+01,8.756624885824258797e+00,-2.937761934133433783e+00,0.000000000000000000e+00,5.250000000000000000e+01,4.120000000000000284e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.400000000000000000e+01,4.999999999999999289e+01,4.390744858871788381e+01,8.437079658157362161e+00,-2.344528246875246413e+00,0.000000000000000000e+00,5.250000000000000000e+01,4.127000000000000313e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.500000000000000000e+01,4.999999999999999289e+01,4.292998980446325419e+01,9.495236020433861057e+00,-2.425225824897116134e+00,0.000000000000000000e+00,5.250000000000000000e+01,4.152000000000000313e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.600000000000000000e+01,5.000000000000000000e+01,4.242171123665086441e+01,9.719901763032781972e+00,-2.141612999683646823e+00,0.000000000000000000e+00,5.250000000000000000e+01,4.164999999999999858e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.700000000000000000e+01,5.000000000000000000e+01,4.163974420924714792e+01,1.049462347985069499e+01,-2.134367689097843801e+00,0.000000000000000000e+00,5.250000000000000000e+01,4.185000000000000142e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.800000000000000000e+01,5.000000000000000000e+01,4.152244915513659151e+01,1.012138346149177082e+01,-1.643832616628361665e+00,0.000000000000000000e+00,5.250000000000000000e+01,4.188000000000000256e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.900000000000000000e+01,5.000000000000000711e+01,4.038859696540122712e+01,1.163925951407648895e+01,-2.027856479477715634e+00,0.000000000000000000e+00,5.250000000000000000e+01,4.217000000000000171e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.000000000000000000e+01,5.000000000000000000e+01,4.003671180306957211e+01,1.170062516791076490e+01,-1.737336970980337680e+00,0.000000000000000000e+00,5.250000000000000000e+01,4.225999999999999801e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.100000000000000000e+01,4.999999999999999289e+01,3.913744972155529922e+01,1.278740671288850095e+01,-1.924856434443801056e+00,0.000000000000000000e+00,5.250000000000000000e+01,4.249000000000000199e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.200000000000000000e+01,5.000000000000000000e+01,3.823818764004105475e+01,1.382356789762040528e+01,-2.061755537661460469e+00,0.000000000000000000e+00,5.250000000000000000e+01,4.271999999999999886e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.300000000000000000e+01,5.000000000000000000e+01,3.788630247770937842e+01,1.387578259450572382e+01,-1.762085072215101578e+00,0.000000000000000000e+00,5.250000000000000000e+01,4.281000000000000227e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.400000000000000000e+01,5.000000000000000000e+01,3.776900742359881491e+01,1.360303923836938544e+01,-1.372046661968201020e+00,0.000000000000000000e+00,5.250000000000000000e+01,4.284000000000000341e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.500000000000000000e+01,5.000000000000000000e+01,3.663515523386345052e+01,1.519428315731066625e+01,-1.829438391174116774e+00,0.000000000000000000e+00,5.250000000000000000e+01,4.313000000000000256e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.600000000000000000e+01,5.000000000000000000e+01,3.636146677427215224e+01,1.517392680303992414e+01,-1.535393577312077040e+00,0.000000000000000000e+00,5.250000000000000000e+01,4.320000000000000284e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.700000000000000000e+01,5.000000000000000000e+01,3.534490963864734425e+01,1.651814904125789241e+01,-1.863058679905234882e+00,0.000000000000000000e+00,5.250000000000000000e+01,4.346000000000000085e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.800000000000000000e+01,5.000000000000000000e+01,3.483663107083493315e+01,1.689457024898155524e+01,-1.731201319816488837e+00,0.000000000000000000e+00,5.250000000000000000e+01,4.359000000000000341e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.900000000000000000e+01,5.000000000000000000e+01,3.409376239480142345e+01,1.771243925207789260e+01,-1.806201646879317835e+00,0.000000000000000000e+00,5.250000000000000000e+01,4.378000000000000114e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.000000000000000000e+01,5.000000000000000000e+01,3.335089371876791375e+01,1.851006212442945298e+01,-1.860955843197368065e+00,0.000000000000000000e+00,5.250000000000000000e+01,4.396999999999999886e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.100000000000000000e+01,5.000000000000000000e+01,3.284261515095549555e+01,1.888705098710330788e+01,-1.729666138058802982e+00,0.000000000000000000e+00,5.250000000000000000e+01,4.410000000000000142e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.200000000000000000e+01,4.999999999999999289e+01,3.284261515095549555e+01,1.842013239958010118e+01,-1.262747550535597174e+00,0.000000000000000000e+00,5.250000000000000000e+01,4.410000000000000142e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.300000000000000000e+01,5.000000000000000000e+01,3.159146790710957120e+01,2.024380794414348372e+01,-1.835275851253056256e+00,0.000000000000000000e+00,5.250000000000000000e+01,4.442000000000000171e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.400000000000000000e+01,4.999999999999999289e+01,3.143507450162883643e+01,2.001894915072767844e+01,-1.454023652356516205e+00,0.000000000000000000e+00,5.250000000000000000e+01,4.446000000000000085e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.500000000000000000e+01,5.000000000000000000e+01,3.030122231189346849e+01,2.158806360796575063e+01,-1.889285919859219565e+00,0.000000000000000000e+00,5.250000000000000000e+01,4.475000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.600000000000000000e+01,5.000000000000000000e+01,3.030122231189346849e+01,2.107805610205586788e+01,-1.379278413949337700e+00,0.000000000000000000e+00,5.250000000000000000e+01,4.475000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.700000000000000000e+01,5.000000000000000000e+01,2.905007506804754414e+01,2.287027446251257601e+01,-1.920349530560118367e+00,0.000000000000000000e+00,5.250000000000000000e+01,4.507000000000000028e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.800000000000000000e+01,5.000000000000000711e+01,2.905007506804754414e+01,2.235188142085524987e+01,-1.401956488902793119e+00,0.000000000000000000e+00,5.250000000000000000e+01,4.507000000000000028e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.900000000000000000e+01,5.000000000000000000e+01,2.803351793242273970e+01,2.373212463183342180e+01,-1.765642564256159952e+00,0.000000000000000000e+00,5.250000000000000000e+01,4.532999999999999829e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.000000000000000000e+01,5.000000000000000000e+01,2.779892782420161979e+01,2.366134757351567686e+01,-1.460275397717294865e+00,0.000000000000000000e+00,5.250000000000000000e+01,4.539000000000000057e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.100000000000000000e+01,4.999999999999999289e+01,2.729064925638920514e+01,2.414649901365761764e+01,-1.437148270046824106e+00,0.000000000000000000e+00,5.250000000000000000e+01,4.552000000000000313e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.200000000000000000e+01,5.000000000000000000e+01,2.654778058035569543e+01,2.504374682381636319e+01,-1.591527404172056848e+00,0.000000000000000000e+00,5.250000000000000000e+01,4.571000000000000085e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.300000000000000000e+01,5.000000000000000000e+01,2.592220695843274569e+01,2.569639378097552651e+01,-1.618600739408271094e+00,0.000000000000000000e+00,5.250000000000000000e+01,4.586999999999999744e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.400000000000000000e+01,5.000000000000000000e+01,2.525753498513959272e+01,2.640937457719033432e+01,-1.666909562329925931e+00,0.000000000000000000e+00,5.250000000000000000e+01,4.603999999999999915e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.500000000000000000e+01,5.000000000000000000e+01,2.502294487691847280e+01,2.636525021952212455e+01,-1.388195096440598464e+00,0.000000000000000000e+00,5.250000000000000000e+01,4.610000000000000142e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.600000000000000000e+01,4.999999999999999289e+01,2.400638774129366837e+01,2.774920828031403630e+01,-1.755596021607705559e+00,0.000000000000000000e+00,5.250000000000000000e+01,4.635999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.700000000000000000e+01,5.000000000000000000e+01,2.400638774129366837e+01,2.727528999248168162e+01,-1.281677733775350658e+00,0.000000000000000000e+00,5.250000000000000000e+01,4.635999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.800000000000000000e+01,5.000000000000000000e+01,2.298983060566886039e+01,2.868800212056323673e+01,-1.677832726232097782e+00,0.000000000000000000e+00,5.250000000000000000e+01,4.661999999999999744e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.900000000000000000e+01,5.000000000000000000e+01,2.275524049744774402e+01,2.864092908502693291e+01,-1.396169582474675819e+00,0.000000000000000000e+00,5.250000000000000000e+01,4.667999999999999972e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.000000000000000000e+01,5.000000000000000000e+01,2.212966687552476586e+01,2.934631234554635526e+01,-1.475979221071120007e+00,0.000000000000000000e+00,5.250000000000000000e+01,4.684000000000000341e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.100000000000000000e+01,5.000000000000000000e+01,2.162138830771237608e+01,2.982722458203053861e+01,-1.448612889742915355e+00,0.000000000000000000e+00,5.250000000000000000e+01,4.696999999999999886e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.200000000000000000e+01,5.000000000000000000e+01,2.150409325360181612e+01,2.963910217409174663e+01,-1.143195427693564525e+00,0.000000000000000000e+00,5.250000000000000000e+01,4.700000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.300000000000000000e+01,5.000000000000000711e+01,2.123040479401052139e+01,2.980399520879596764e+01,-1.034400002806488583e+00,0.000000000000000000e+00,5.250000000000000000e+01,4.707000000000000028e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.400000000000000000e+01,5.000000000000000000e+01,2.025294600975589177e+01,3.121581706508588283e+01,-1.468763074841773264e+00,0.000000000000000000e+00,5.250000000000000000e+01,4.732000000000000028e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.500000000000000000e+01,5.000000000000000000e+01,2.025294600975589177e+01,3.081932853749001566e+01,-1.072274547245908094e+00,0.000000000000000000e+00,5.250000000000000000e+01,4.732000000000000028e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.600000000000000000e+01,5.000000000000000000e+01,1.958827403646273879e+01,3.167978857744932242e+01,-1.268062613912062986e+00,0.000000000000000000e+00,5.250000000000000000e+01,4.749000000000000199e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.700000000000000000e+01,5.000000000000000000e+01,1.896270041453978905e+01,3.241975395962615636e+01,-1.382454374165944966e+00,0.000000000000000000e+00,5.250000000000000000e+01,4.764999999999999858e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.800000000000000000e+01,5.000000000000000000e+01,1.896270041453978905e+01,3.204656422693862083e+01,-1.009264641478412994e+00,0.000000000000000000e+00,5.250000000000000000e+01,4.764999999999999858e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.900000000000000000e+01,5.000000000000000000e+01,1.896270041453978905e+01,3.177411602987494632e+01,-7.368164444147351499e-01,0.000000000000000000e+00,5.250000000000000000e+01,4.764999999999999858e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.000000000000000000e+02,5.000000000000000000e+01,1.771155317069386470e+01,3.373976522114455179e+01,-1.451318391838412936e+00,0.000000000000000000e+00,5.250000000000000000e+01,4.796999999999999886e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.010000000000000000e+02,5.000000000000000711e+01,1.771155317069386470e+01,3.334798583745136824e+01,-1.059539008145232053e+00,0.000000000000000000e+00,5.250000000000000000e+01,4.796999999999999886e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.020000000000000000e+02,5.000000000000000000e+01,1.759425811658330474e+01,3.326489284717906258e+01,-8.591509637623703233e-01,0.000000000000000000e+00,5.250000000000000000e+01,4.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.030000000000000000e+02,5.000000000000000000e+01,1.646040592684794035e+01,3.499459154053234045e+01,-1.454997467380279019e+00,0.000000000000000000e+00,5.250000000000000000e+01,4.828999999999999915e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.040000000000000000e+02,5.000000000000000000e+01,1.646040592684794035e+01,3.460181900057761339e+01,-1.062224927425550858e+00,0.000000000000000000e+00,5.250000000000000000e+01,4.828999999999999915e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.050000000000000000e+02,5.000000000000000000e+01,1.646040592684794035e+01,3.431507432087768450e+01,-7.754802477256257376e-01,0.000000000000000000e+00,5.250000000000000000e+01,4.828999999999999915e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.060000000000000000e+02,5.000000000000000000e+01,1.520925868300201422e+01,3.627028632543652975e+01,-1.479545008438545084e+00,0.000000000000000000e+00,5.250000000000000000e+01,4.860999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.070000000000000000e+02,5.000000000000000000e+01,1.520925868300201422e+01,3.587088724470269341e+01,-1.080145927704706299e+00,0.000000000000000000e+00,5.250000000000000000e+01,4.860999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.080000000000000000e+02,5.000000000000000000e+01,1.481827516930015776e+01,3.625572695040474258e+01,-1.074002119704897895e+00,0.000000000000000000e+00,5.250000000000000000e+01,4.871000000000000085e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.090000000000000000e+02,5.000000000000000000e+01,1.430999660148774133e+01,3.684515179302534449e+01,-1.155148394513082266e+00,0.000000000000000000e+00,5.250000000000000000e+01,4.884000000000000341e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.100000000000000000e+02,5.000000000000000000e+01,1.391901308778591329e+01,3.720974479036416938e+01,-1.128757878150085769e+00,0.000000000000000000e+00,5.250000000000000000e+01,4.893999999999999773e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.110000000000000000e+02,5.000000000000000000e+01,1.368442297956479337e+01,3.731089299063162201e+01,-9.953159701964119366e-01,0.000000000000000000e+00,5.250000000000000000e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.120000000000000000e+02,5.000000000000000000e+01,1.266786584393998716e+01,3.880090768435222515e+01,-1.468773528292208752e+00,0.000000000000000000e+00,5.250000000000000000e+01,4.925999999999999801e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.130000000000000000e+02,5.000000000000000000e+01,1.266786584393998716e+01,3.840441633487633766e+01,-1.072282178816325926e+00,0.000000000000000000e+00,5.250000000000000000e+01,4.925999999999999801e+01,5.000000000000000000e+01,1.000000000000000000e+00
