 t , MV , MVP , MVI , MVD , MVFF , SP , PV , DV , Man
1.500000000000000000e+01,5.000000000000000000e+01,1.027895657522166886e+02,-5.017943200602356058e+01,-2.610133746193125326e+00,0.000000000000000000e+00,5.750000000000000000e+01,3.121000000000000085e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.600000000000000000e+01,5.000000000000000000e+01,1.017730086165918806e+02,-4.912533290230343397e+01,-2.647675714288444837e+00,0.000000000000000000e+00,5.750000000000000000e+01,3.146999999999999886e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.700000000000000000e+01,5.000000000000000000e+01,1.012647300487794553e+02,-4.896071689176770292e+01,-2.304013157011754576e+00,0.000000000000000000e+00,5.750000000000000000e+01,3.160000000000000142e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.800000000000000000e+01,5.000000000000000000e+01,1.002481729131546615e+02,-4.782398138211507899e+01,-2.424191531039579850e+00,0.000000000000000000e+00,5.750000000000000000e+01,3.185999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.900000000000000000e+01,5.000000000000000000e+01,9.899702566930872649e+01,-4.631383442606465195e+01,-2.683191243244072766e+00,0.000000000000000000e+00,5.750000000000000000e+01,3.217999999999999972e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.000000000000000000e+01,5.000000000000000000e+01,9.774587842546280569e+01,-4.487360372560282684e+01,-2.872274699859981517e+00,0.000000000000000000e+00,5.750000000000000000e+01,3.250000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.100000000000000000e+01,5.000000000000000000e+01,9.649473118161688490e+01,-4.348441558101029614e+01,-3.010315600606588760e+00,0.000000000000000000e+00,5.750000000000000000e+01,3.282000000000000028e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.200000000000000000e+01,5.000000000000000000e+01,9.536087899188152051e+01,-4.233541782852901747e+01,-3.025461163352504812e+00,0.000000000000000000e+00,5.750000000000000000e+01,3.310999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.300000000000000000e+01,5.000000000000000000e+01,9.422702680214615611e+01,-4.119050857879919647e+01,-3.036518223346957424e+00,0.000000000000000000e+00,5.750000000000000000e+01,3.339999999999999858e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.400000000000000000e+01,5.000000000000000000e+01,9.270219109870892282e+01,-3.937216204198188763e+01,-3.330029056727035641e+00,0.000000000000000000e+00,5.750000000000000000e+01,3.378999999999999915e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.500000000000000000e+01,5.000000000000000000e+01,9.246760099048781001e+01,-3.986524090486907568e+01,-2.602360085618732555e+00,0.000000000000000000e+00,5.750000000000000000e+01,3.385000000000000142e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.600000000000000000e+01,5.000000000000000000e+01,9.145104385486300203e+01,-3.880904332298867843e+01,-2.642000531874325375e+00,0.000000000000000000e+00,5.750000000000000000e+01,3.410999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.700000000000000000e+01,5.000000000000000000e+01,9.019989661101708123e+01,-3.735769330397822330e+01,-2.842203307038855264e+00,0.000000000000000000e+00,5.750000000000000000e+01,3.442999999999999972e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.800000000000000000e+01,5.000000000000000000e+01,8.890965101580097496e+01,-3.589274525912566105e+01,-3.016905756675316574e+00,0.000000000000000000e+00,5.750000000000000000e+01,3.475999999999999801e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.900000000000000000e+01,5.000000000000000000e+01,8.855776585346929153e+01,-3.609837072070868658e+01,-2.459395132760601843e+00,0.000000000000000000e+00,5.750000000000000000e+01,3.485000000000000142e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.000000000000000000e+01,5.000000000000000000e+01,8.765850377195505416e+01,-3.520650677837681286e+01,-2.451996993578243522e+00,0.000000000000000000e+00,5.750000000000000000e+01,3.507999999999999829e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.100000000000000000e+01,5.000000000000000000e+01,8.715022520414262885e+01,-3.498906783868036996e+01,-2.161157365462261115e+00,0.000000000000000000e+00,5.750000000000000000e+01,3.521000000000000085e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.200000000000000000e+01,5.000000000000000000e+01,8.640735652810913336e+01,-3.428726428030350348e+01,-2.120092247805629437e+00,0.000000000000000000e+00,5.750000000000000000e+01,3.539999999999999858e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.300000000000000000e+01,5.000000000000000000e+01,8.515620928426319836e+01,-3.269502656426758591e+01,-2.461182719995613333e+00,0.000000000000000000e+00,5.750000000000000000e+01,3.571999999999999886e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.400000000000000000e+01,5.000000000000000000e+01,8.390506204041727756e+01,-3.119486527731140413e+01,-2.710196763105873430e+00,0.000000000000000000e+00,5.750000000000000000e+01,3.603999999999999915e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.500000000000000000e+01,5.000000000000000000e+01,8.261481644520117129e+01,-2.969428243122131050e+01,-2.920534013979862564e+00,0.000000000000000000e+00,5.750000000000000000e+01,3.636999999999999744e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.600000000000000000e+01,5.000000000000000000e+01,8.159825930957633489e+01,-2.872397502083014942e+01,-2.874284288746185467e+00,0.000000000000000000e+00,5.750000000000000000e+01,3.663000000000000256e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.700000000000000000e+01,4.999999999999999289e+01,8.124637414724469409e+01,-2.889110021181727106e+01,-2.355273935427423915e+00,0.000000000000000000e+00,5.750000000000000000e+01,3.671999999999999886e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.800000000000000000e+01,5.000000000000000000e+01,8.011252195750932970e+01,-2.756527577449520194e+01,-2.547246183014126863e+00,0.000000000000000000e+00,5.750000000000000000e+01,3.700999999999999801e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.900000000000000000e+01,4.999999999999999289e+01,7.886137471366339469e+01,-2.608834708122038748e+01,-2.773027632443008095e+00,0.000000000000000000e+00,5.750000000000000000e+01,3.732999999999999829e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.000000000000000000e+01,5.000000000000000000e+01,7.847039119996154000e+01,-2.616049610705897877e+01,-2.309895092902562563e+00,0.000000000000000000e+00,5.750000000000000000e+01,3.742999999999999972e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.100000000000000000e+01,5.000000000000000000e+01,7.757112911844730263e+01,-2.522827504267375076e+01,-2.342854075773550093e+00,0.000000000000000000e+00,5.750000000000000000e+01,3.765999999999999659e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.200000000000000000e+01,5.000000000000000000e+01,7.643727692871190982e+01,-2.389909789860712408e+01,-2.538179030104784850e+00,0.000000000000000000e+00,5.750000000000000000e+01,3.795000000000000284e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.300000000000000000e+01,5.000000000000000000e+01,7.592899836089951293e+01,-2.370492356118247557e+01,-2.224074799717035589e+00,0.000000000000000000e+00,5.750000000000000000e+01,3.807999999999999829e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.400000000000000000e+01,5.000000000000000000e+01,7.479514617116414854e+01,-2.234368228023825864e+01,-2.451463890925890343e+00,0.000000000000000000e+00,5.750000000000000000e+01,3.836999999999999744e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.500000000000000000e+01,5.000000000000000000e+01,7.381768738690952603e+01,-2.131439289915389779e+01,-2.503294487755628239e+00,0.000000000000000000e+00,5.750000000000000000e+01,3.861999999999999744e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.600000000000000000e+01,5.000000000000000000e+01,7.354399892731822774e+01,-2.151665484195795841e+01,-2.027344085360269332e+00,0.000000000000000000e+00,5.750000000000000000e+01,3.868999999999999773e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.700000000000000000e+01,5.000000000000000000e+01,7.252744179169339134e+01,-2.030523328202978917e+01,-2.222208509663602616e+00,0.000000000000000000e+00,5.750000000000000000e+01,3.895000000000000284e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.800000000000000000e+01,5.000000000000000711e+01,7.139358960195802695e+01,-1.894348820125016530e+01,-2.450101400707861199e+00,0.000000000000000000e+00,5.750000000000000000e+01,3.924000000000000199e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.900000000000000000e+01,5.000000000000000000e+01,7.041613081770340443e+01,-1.791383101970182068e+01,-2.502299798001583753e+00,0.000000000000000000e+00,5.750000000000000000e+01,3.949000000000000199e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.000000000000000000e+01,5.000000000000000000e+01,7.002514730400153553e+01,-1.791289781580878326e+01,-2.112249488192751823e+00,0.000000000000000000e+00,5.750000000000000000e+01,3.959000000000000341e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.100000000000000000e+01,5.000000000000000000e+01,6.877400006015564315e+01,-1.631854296851843245e+01,-2.455457091637211597e+00,0.000000000000000000e+00,5.750000000000000000e+01,3.990999999999999659e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.200000000000000000e+01,4.999999999999999289e+01,6.865670500604508675e+01,-1.677846018255317162e+01,-1.878244823491915794e+00,0.000000000000000000e+00,5.750000000000000000e+01,3.993999999999999773e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.300000000000000000e+01,5.000000000000000000e+01,6.752285281630972236e+01,-1.532386305653040992e+01,-2.198989759779311992e+00,0.000000000000000000e+00,5.750000000000000000e+01,4.022999999999999687e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.400000000000000000e+01,5.000000000000000000e+01,6.724916435671842407e+01,-1.544397878010929936e+01,-1.805185576609124931e+00,0.000000000000000000e+00,5.750000000000000000e+01,4.029999999999999716e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.500000000000000000e+01,5.000000000000000000e+01,6.623260722109358767e+01,-1.417258614551537832e+01,-2.060021075578209349e+00,0.000000000000000000e+00,5.750000000000000000e+01,4.056000000000000227e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.600000000000000000e+01,5.000000000000000711e+01,6.498145997724766687e+01,-1.256413238276957500e+01,-2.417327594478090980e+00,0.000000000000000000e+00,5.750000000000000000e+01,4.088000000000000256e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.700000000000000000e+01,5.000000000000000000e+01,6.498145997724766687e+01,-1.321668327751121019e+01,-1.764776699736456678e+00,0.000000000000000000e+00,5.750000000000000000e+01,4.088000000000000256e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.800000000000000000e+01,5.000000000000000000e+01,6.373031273340173897e+01,-1.152852911252655232e+01,-2.201783620875186642e+00,0.000000000000000000e+00,5.750000000000000000e+01,4.120000000000000284e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.900000000000000000e+01,5.000000000000000000e+01,6.283105065188749450e+01,-1.056712365544069776e+01,-2.263926996446796736e+00,0.000000000000000000e+00,5.750000000000000000e+01,4.142999999999999972e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.000000000000000000e+01,5.000000000000000000e+01,6.247916548955581106e+01,-1.056948458439233285e+01,-1.909680905163478659e+00,0.000000000000000000e+00,5.750000000000000000e+01,4.152000000000000313e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.100000000000000000e+01,5.000000000000000711e+01,6.134531329982044667e+01,-9.123373541624818728e+00,-2.221939758195627057e+00,0.000000000000000000e+00,5.750000000000000000e+01,4.181000000000000227e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.200000000000000000e+01,5.000000000000000000e+01,6.118891989433971190e+01,-9.452611186718005598e+00,-1.736308707621705416e+00,0.000000000000000000e+00,5.750000000000000000e+01,4.185000000000000142e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.300000000000000000e+01,5.000000000000000000e+01,5.993777265049378400e+01,-7.756772166040470040e+00,-2.181000484453313959e+00,0.000000000000000000e+00,5.750000000000000000e+01,4.217000000000000171e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.400000000000000000e+01,5.000000000000000000e+01,5.970318254227269250e+01,-7.939673945509762021e+00,-1.763508596762930702e+00,0.000000000000000000e+00,5.750000000000000000e+01,4.222999999999999687e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.500000000000000000e+01,5.000000000000000000e+01,5.868662540664786320e+01,-6.657030725537644855e+00,-2.029594681110218790e+00,0.000000000000000000e+00,5.750000000000000000e+01,4.249000000000000199e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.600000000000000000e+01,5.000000000000000000e+01,5.817834683883547342e+01,-6.325565450489943231e+00,-1.852781388345530189e+00,0.000000000000000000e+00,5.750000000000000000e+01,4.261999999999999744e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.700000000000000000e+01,5.000000000000000000e+01,5.743547816280193530e+01,-5.540516650448617852e+00,-1.894961512353317445e+00,0.000000000000000000e+00,5.750000000000000000e+01,4.281000000000000227e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.800000000000000000e+01,5.000000000000000000e+01,5.618433091895601450e+01,-3.887505515373923082e+00,-2.296825403582091418e+00,0.000000000000000000e+00,5.750000000000000000e+01,4.313000000000000256e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.900000000000000000e+01,5.000000000000000000e+01,5.579334740525418113e+01,-3.831105067309642731e+00,-1.962242337944538395e+00,0.000000000000000000e+00,5.750000000000000000e+01,4.322999999999999687e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.000000000000000000e+01,5.000000000000000000e+01,5.505047872922064300e+01,-3.075604947705039116e+00,-1.974873781515604110e+00,0.000000000000000000e+00,5.750000000000000000e+01,4.342000000000000171e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.100000000000000000e+01,5.000000000000000000e+01,5.477679026962935183e+01,-3.135221183140105339e+00,-1.641569086489246487e+00,0.000000000000000000e+00,5.750000000000000000e+01,4.349000000000000199e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.200000000000000000e+01,5.000000000000000000e+01,5.376023313400454384e+01,-1.819660729808671995e+00,-1.940572404195871847e+00,0.000000000000000000e+00,5.750000000000000000e+01,4.375000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.300000000000000000e+01,5.000000000000000000e+01,5.364293807989398033e+01,-2.140586247291347277e+00,-1.502351832602633275e+00,0.000000000000000000e+00,5.750000000000000000e+01,4.378000000000000114e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.400000000000000000e+01,5.000000000000000000e+01,5.239179083604805953e+01,-3.815912156232537100e-01,-2.010199620424805822e+00,0.000000000000000000e+00,5.750000000000000000e+01,4.410000000000000142e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.500000000000000000e+01,5.000000000000000000e+01,5.239179083604805953e+01,-9.242390404004798832e-01,-1.467551795647579649e+00,0.000000000000000000e+00,5.750000000000000000e+01,4.410000000000000142e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.600000000000000000e+01,5.000000000000000000e+01,5.125793864631269514e+01,6.412235319921322230e-01,-1.899162178304827364e+00,0.000000000000000000e+00,5.750000000000000000e+01,4.439000000000000057e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.700000000000000000e+01,5.000000000000000000e+01,5.114064359220213163e+01,3.314765903956469195e-01,-1.472120182597778548e+00,0.000000000000000000e+00,5.750000000000000000e+01,4.442000000000000171e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.800000000000000000e+01,5.000000000000000000e+01,4.985039799698603247e+01,2.166274783307045926e+00,-2.016672780293078393e+00,0.000000000000000000e+00,5.750000000000000000e+01,4.475000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.900000000000000000e+01,5.000000000000000000e+01,4.985039799698603247e+01,1.621879546936332739e+00,-1.472277543922365206e+00,0.000000000000000000e+00,5.750000000000000000e+01,4.475000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.000000000000000000e+01,5.000000000000000000e+01,4.949851283465434904e+01,1.833222196989295893e+00,-1.331735031643644929e+00,0.000000000000000000e+00,5.750000000000000000e+01,4.484000000000000341e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.100000000000000000e+01,5.000000000000000000e+01,4.848195569902954816e+01,3.232421496033141217e+00,-1.714377195062689152e+00,0.000000000000000000e+00,5.750000000000000000e+01,4.510000000000000142e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.200000000000000000e+01,5.000000000000000000e+01,4.734810350929418377e+01,4.731254234885104992e+00,-2.079357744179288314e+00,0.000000000000000000e+00,5.750000000000000000e+01,4.539000000000000057e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.300000000000000000e+01,5.000000000000000711e+01,4.672252988737123047e+01,5.252212741715485578e+00,-1.974742629086715606e+00,0.000000000000000000e+00,5.750000000000000000e+01,4.554999999999999716e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.400000000000000000e+01,5.000000000000000000e+01,4.609695626544825586e+01,5.801411809367327699e+00,-1.898368074815583784e+00,0.000000000000000000e+00,5.750000000000000000e+01,4.571000000000000085e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.500000000000000000e+01,5.000000000000000000e+01,4.508039912982344788e+01,7.047650086431097805e+00,-2.128049216254545239e+00,0.000000000000000000e+00,5.750000000000000000e+01,4.596999999999999886e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.600000000000000000e+01,5.000000000000000000e+01,4.508039912982344788e+01,6.473189089380777084e+00,-1.553588219204224741e+00,0.000000000000000000e+00,5.750000000000000000e+01,4.596999999999999886e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.700000000000000000e+01,5.000000000000000000e+01,4.468941561612159319e+01,6.730224358633139836e+00,-1.419639974754733247e+00,0.000000000000000000e+00,5.750000000000000000e+01,4.607000000000000028e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.800000000000000000e+01,5.000000000000000000e+01,4.355556342638622880e+01,8.308620594491037181e+00,-1.864184020877266423e+00,0.000000000000000000e+00,5.750000000000000000e+01,4.635999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.900000000000000000e+01,5.000000000000000000e+01,4.355556342638622880e+01,7.805389276747709992e+00,-1.360952703133939012e+00,0.000000000000000000e+00,5.750000000000000000e+01,4.635999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.000000000000000000e+01,5.000000000000000000e+01,4.332097331816510888e+01,7.843857126555539239e+00,-1.164830444720647673e+00,0.000000000000000000e+00,5.750000000000000000e+01,4.642000000000000171e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.100000000000000000e+01,4.999999999999999289e+01,4.242171123665086441e+01,9.085185224019358685e+00,-1.506896460670223536e+00,0.000000000000000000e+00,5.750000000000000000e+01,4.664999999999999858e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.200000000000000000e+01,5.000000000000000000e+01,4.230441618254030089e+01,8.881329327394871243e+00,-1.185745509935172359e+00,0.000000000000000000e+00,5.750000000000000000e+01,4.667999999999999972e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.300000000000000000e+01,5.000000000000000000e+01,4.230441618254030089e+01,8.561240608260744622e+00,-8.656567908010455170e-01,0.000000000000000000e+00,5.750000000000000000e+01,4.667999999999999972e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.400000000000000000e+01,5.000000000000000000e+01,4.230441618254030089e+01,8.327558953086343863e+00,-6.319751356266443132e-01,0.000000000000000000e+00,5.750000000000000000e+01,4.667999999999999972e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.500000000000000000e+01,5.000000000000000000e+01,4.128785904691550002e+01,9.915656499638423327e+00,-1.203515546553922677e+00,0.000000000000000000e+00,5.750000000000000000e+01,4.693999999999999773e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.600000000000000000e+01,5.000000000000000000e+01,4.105326893869438010e+01,9.996624074194583542e+00,-1.049893012888964305e+00,0.000000000000000000e+00,5.750000000000000000e+01,4.700000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.700000000000000000e+01,5.000000000000000000e+01,4.105326893869438010e+01,9.713208360698127208e+00,-7.664772993925066391e-01,0.000000000000000000e+00,5.750000000000000000e+01,4.700000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.800000000000000000e+01,5.000000000000000000e+01,4.105326893869438010e+01,9.506299934773455362e+00,-5.595688734678362364e-01,0.000000000000000000e+00,5.750000000000000000e+01,4.700000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.900000000000000000e+01,5.000000000000000000e+01,4.077958047910308181e+01,9.828741342741171394e+00,-6.083218218442533187e-01,0.000000000000000000e+00,5.750000000000000000e+01,4.707000000000000028e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.000000000000000000e+02,5.000000000000000000e+01,3.991941674895901571e+01,1.115265519195975052e+01,-1.072071940918766231e+00,0.000000000000000000e+00,5.750000000000000000e+01,4.728999999999999915e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.010000000000000000e+02,5.000000000000000000e+01,3.980212169484845219e+01,1.106617897116719185e+01,-8.683006660156438183e-01,0.000000000000000000e+00,5.750000000000000000e+01,4.732000000000000028e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.020000000000000000e+02,5.000000000000000000e+01,3.980212169484845219e+01,1.083178360919491467e+01,-6.339053040433669794e-01,0.000000000000000000e+00,5.750000000000000000e+01,4.732000000000000028e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.030000000000000000e+02,5.000000000000000000e+01,3.878556455922365132e+01,1.241936011212418833e+01,-1.204924671347839871e+00,0.000000000000000000e+00,5.750000000000000000e+01,4.757999999999999829e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.040000000000000000e+02,5.000000000000000000e+01,3.851187609963235303e+01,1.256758950832515787e+01,-1.079465607957510676e+00,0.000000000000000000e+00,5.750000000000000000e+01,4.764999999999999858e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.050000000000000000e+02,4.999999999999999289e+01,3.839458104552178952e+01,1.247911738757573019e+01,-8.736984330975203772e-01,0.000000000000000000e+00,5.750000000000000000e+01,4.767999999999999972e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.060000000000000000e+02,5.000000000000000000e+01,3.815999093730066960e+01,1.264911817921786508e+01,-8.091091165185340106e-01,0.000000000000000000e+00,5.750000000000000000e+01,4.774000000000000199e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.070000000000000000e+02,5.000000000000000000e+01,3.726072885578642513e+01,1.398647226485441664e+01,-1.247201120640841765e+00,0.000000000000000000e+00,5.750000000000000000e+01,4.796999999999999886e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.080000000000000000e+02,5.000000000000000000e+01,3.714343380167586872e+01,1.385272040662484727e+01,-9.961542083007163262e-01,0.000000000000000000e+00,5.750000000000000000e+01,4.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.090000000000000000e+02,5.000000000000000000e+01,3.600958161194050433e+01,1.554543545323937259e+01,-1.555017065179877367e+00,0.000000000000000000e+00,5.750000000000000000e+01,4.828999999999999915e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.100000000000000000e+02,5.000000000000000000e+01,3.600958161194050433e+01,1.512566289963944577e+01,-1.135244511579949434e+00,0.000000000000000000e+00,5.750000000000000000e+01,4.828999999999999915e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.110000000000000000e+02,5.000000000000000000e+01,3.600958161194050433e+01,1.481920678526163115e+01,-8.287883972021347079e-01,0.000000000000000000e+00,5.750000000000000000e+01,4.828999999999999915e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.120000000000000000e+02,5.000000000000000000e+01,3.475843436809457643e+01,1.676002840238710689e+01,-1.518462770481683766e+00,0.000000000000000000e+00,5.750000000000000000e+01,4.860999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.130000000000000000e+02,5.000000000000000000e+01,3.475843436809457643e+01,1.635012357948551198e+01,-1.108557947580087522e+00,0.000000000000000000e+00,5.750000000000000000e+01,4.860999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00
